8734,Tân Hà Lâm Hà,Xã Tân Hà Lâm Hà,30
8735,Văn Lãng,Xã Văn Lãng,31
8736,Lâm Thượng,Xã Lâm Thượng,32
8737,Thuần Trung,Xã Thuần Trung,33
8738,Khánh Trung,Xã Khánh Trung,34
8739,An Bình,Xã An Bình,35
8740,Thiện Tín,Xã Thiện Tín,36
8741,Cẩm Phả,Phường Cẩm Phả,37
8742,Trường Ninh,Xã Trường Ninh,38
8743,Long Hẹ,Xã Long Hẹ,39
8744,Thạnh Đức,Xã Thạnh Đức,40
8745,Lam Vỹ,Xã Lam Vỹ,41
8746,Hàm Rồng,Phường Hàm Rồng,42
8747,Khuôn Lùng,Xã Khuôn Lùng,43
8748,Hòa Hiệp,Xã Hòa Hiệp,44
8971,Quang Minh,Xã Quang Minh,11
8972,Phú Thọ,Phường Phú Thọ,12
8973,Xuân Phú,Xã Xuân Phú,13
8974,Trần Hưng Đạo,Phường Trần Hưng Đạo,14
8975,Vị Tân,Phường Vị Tân,15
8976,Khe Tre,Xã Khe Tre,16
8977,Thới Sơn,Phường Thới Sơn,17
8978,Phật Tích,Xã Phật Tích,18
8979,An Trạch,Xã An Trạch,19
8980,Nguyên Bình,Xã Nguyên Bình,20
8981,Cuôr Đăng,Xã Cuôr Đăng,21
8982,Thanh An,Xã Thanh An,22
8983,Bàu Hàm,Xã Bàu Hàm,23
8984,Mỹ An Hưng,Xã Mỹ An Hưng,24
8985,Chư Sê,Xã Chư Sê,25
8986,Kỳ Lạc,Xã Kỳ Lạc,26
8987,Lạc Đạo,Xã Lạc Đạo,27
8988,Diên Lạc,Xã Diên Lạc,28
8989,Pa Tần,Xã Pa Tần,29
8990,Phúc Thọ Lâm Hà,Xã Phúc Thọ Lâm Hà,30
8991,Hội Hoan,Xã Hội Hoan,31
8992,Lục Yên,Xã Lục Yên,32
8993,Lương Sơn,Xã Lương Sơn,33
8994,Yên Mô,Xã Yên Mô,34
8995,An Nghĩa,Xã An Nghĩa,35
8996,Phước Giang,Xã Phước Giang,36
8997,Cửa Ông,Phường Cửa Ông,37
8998,Trường Sơn,Xã Trường Sơn,38
8999,Mường La,Xã Mường La,39
9000,Phước Thạnh,Xã Phước Thạnh,40
9001,Võ Nhai,Xã Võ Nhai,41
9002,Hoạt Giang,Xã Hoạt Giang,42
9003,Lũng Cú,Xã Lũng Cú,43
9004,Song Phú,Xã Song Phú,44
9227,Hương Sơn,Xã Hương Sơn,11
9228,Bình Phú,Phường Bình Phú,12
9229,Nông Sơn,Xã Nông Sơn,13
9230,Đại Sơn,Xã Đại Sơn,14
9231,Hỏa Lựu,Xã Hỏa Lựu,15
9232,A Lưới 1,Xã A Lưới 1,16
9233,Tịnh Biên,Phường Tịnh Biên,17
9234,Gia Bình,Xã Gia Bình,18
9235,Long Điền,Xã Long Điền,19
9236,Tĩnh Túc,Xã Tĩnh Túc,20
9237,Cư M'gar,Xã Cư M'gar,21
9238,Thanh Yên,Xã Thanh Yên,22
9239,Hưng Thịnh,Xã Hưng Thịnh,23
9240,Tân Khánh Trung,Xã Tân Khánh Trung,24
9241,Bờ Ngoong,Xã Bờ Ngoong,25
9242,Kỳ Thượng,Xã Kỳ Thượng,26
9243,Đại Đồng,Xã Đại Đồng,27
9244,Diên Điền,Xã Diên Điền,28
9245,Bum Nưa,Xã Bum Nưa,29
9246,Đam Rông 1,Xã Đam Rông 1,30
9247,Lộc Bình,Xã Lộc Bình,31
9248,Tân Lĩnh,Xã Tân Lĩnh,32
9249,Hoàng Mai,Phường Hoàng Mai,33
9250,Yên Từ,Xã Yên Từ,34
9251,Cao Dương,Xã Cao Dương,35
9252,Long Phụng,Xã Long Phụng,36
9253,Lương Minh,Xã Lương Minh,37
9254,Lệ Thủy,Xã Lệ Thủy,38
9255,Chiềng Lao,Xã Chiềng Lao,39
9256,Truông Mít,Xã Truông Mít,40
9257,Dân Tiến,Xã Dân Tiến,41
9258,Vạn Lộc,Xã Vạn Lộc,42
9259,Sà Phìn,Xã Sà Phìn,43
9260,Cái Ngang,Xã Cái Ngang,44
9483,Mê Linh,Xã Mê Linh,11
9484,Tân Sơn Nhì,Phường Tân Sơn Nhì,12
9485,Quế Phước,Xã Quế Phước,13
9486,Bạch Long Vĩ,Đặc Khu Bạch Long Vĩ,14
9487,Vị Thủy,Xã Vị Thủy,15
9488,A Lưới 2,Xã A Lưới 2,16
9489,An Cư,Xã An Cư,17
9490,Nhân Thắng,Xã Nhân Thắng,18
9491,Đông Hải,Xã Đông Hải,19
9492,Minh Tâm,Xã Minh Tâm,20
9493,Ea Tul,Xã Ea Tul,21
9494,Sam Mứn,Xã Sam Mứn,22
9495,Dầu Giây,Xã Dầu Giây,23
9496,Lấp Vò,Xã Lấp Vò,24
9497,Ia Ko,Xã Ia Ko,25
9498,Cẩm Xuyên,Xã Cẩm Xuyên,26
9499,Nghĩa Trụ,Xã Nghĩa Trụ,27
9500,Diên Lâm,Xã Diên Lâm,28
9501,Bum Tở,Xã Bum Tở,29
9502,Đam Rông 2,Xã Đam Rông 2,30
9503,Mẫu Sơn,Xã Mẫu Sơn,31
9504,Khánh Hòa,Xã Khánh Hòa,32
9505,Tân Mai,Phường Tân Mai,33
9506,Yên Mạc,Xã Yên Mạc,34
9507,Bao La,Xã Bao La,35
9508,Mỏ Cày,Xã Mỏ Cày,36
9509,Kỳ Thượng,Xã Kỳ Thượng,37
9510,Cam Hồng,Xã Cam Hồng,38
9511,Mường Bú,Xã Mường Bú,39
9512,Tân Đông,Xã Tân Đông,40
9513,Nghinh Tường,Xã Nghinh Tường,41
9514,Đông Quang,Phường Đông Quang,42
9515,Phố Bảng,Xã Phố Bảng,43
9516,Tân Quới,Xã Tân Quới,44
9739,Tiến Thắng,Xã Tiến Thắng,11
9740,Tây Thạnh,Phường Tây Thạnh,12
9741,Duy Nghĩa,Xã Duy Nghĩa,13
9742,An Hải,Phường An Hải,14
9743,Vĩnh Thuận Đông,Xã Vĩnh Thuận Đông,15
9744,A Lưới 3,Xã A Lưới 3,16
9745,Chi Lăng,Phường Chi Lăng,17
9746,Đại Lai,Xã Đại Lai,18
9747,Hòa Bình,Xã Hòa Bình,19
9748,Phục Hòa,Xã Phục Hòa,20
9749,Pơng Drang,Xã Pơng Drang,21
9750,Núa Ngam,Xã Núa Ngam,22
9751,Gia Kiệm,Xã Gia Kiệm,23
9752,Lai Vung,Xã Lai Vung,24
9753,Al Bá,Xã Al Bá,25
9754,Cẩm Duệ,Xã Cẩm Duệ,26
9755,Phụng Công,Xã Phụng Công,27
9756,Diên Thọ,Xã Diên Thọ,28
9757,Mường Tè,Xã Mường Tè,29
9758,Đam Rông 3,Xã Đam Rông 3,30
9759,Na Dương,Xã Na Dương,31
9760,Phúc Lợi,Xã Phúc Lợi,32
9761,Quỳnh Mai,Phường Quỳnh Mai,33
9762,Đồng Thái,Xã Đồng Thái,34
9763,Mai Hạ,Xã Mai Hạ,35
9764,Mộ Đức,Xã Mộ Đức,36
9765,Quảng Tân,Xã Quảng Tân,37
9766,Sen Ngư,Xã Sen Ngư,38
9767,Chiềng Hoa,Xã Chiềng Hoa,39
9768,Tân Hội,Xã Tân Hội,40
9769,Thần Sa,Xã Thần Sa,41
9770,Quảng Phú,Phường Quảng Phú,42
9771,Lũng Phìn,Xã Lũng Phìn,43
9772,Tân Lược,Xã Tân Lược,44
9995,Yên Lãng,Xã Yên Lãng,11
9996,Thủ Đức,Phường Thủ Đức,12
9997,Nam Phước,Xã Nam Phước,13
9998,Kiến Hưng,Xã Kiến Hưng,14
9999,Vị Thanh 1,Xã Vị Thanh 1,15
10000,A Lưới 4,Xã A Lưới 4,16
10001,Núi Cấm,Xã Núi Cấm,17
10002,Cao Đức,Xã Cao Đức,18
10003,Vĩnh Mỹ,Xã Vĩnh Mỹ,19
10004,Bế Văn Đàn,Xã Bế Văn Đàn,20
10005,Krông Búk,Xã Krông Búk,21
10006,Mường Nhà,Xã Mường Nhà,22
10007,Thống Nhất,Xã Thống Nhất,23
10008,Hòa Long,Xã Hòa Long,24
10009,Chư Pưh,Xã Chư Pưh,25
10010,Cẩm Hưng,Xã Cẩm Hưng,26
10011,Văn Giang,Xã Văn Giang,27
10012,Suối Hiệp,Xã Suối Hiệp,28
10014,Đam Rông 4,Xã Đam Rông 4,30
10015,Lợi Bác,Xã Lợi Bác,31
10016,Mường Lai,Xã Mường Lai,32
10017,Hưng Nguyên,Xã Hưng Nguyên,33
10018,Chất Bình,Xã Chất Bình,34
10019,Tân Mai,Xã Tân Mai,35
10020,Lân Phong,Xã Lân Phong,36
10021,Quảng Đức,Xã Quảng Đức,37
10022,Tân Mỹ,Xã Tân Mỹ,38
10023,Bắc Yên,Xã Bắc Yên,39
10024,Tân Hòa,Xã Tân Hòa,40
10025,La Hiên,Xã La Hiên,41
10026,Đông Sơn,Phường Đông Sơn,42
10027,Sủng Máng,Xã Sủng Máng,43
10028,Mỹ Thuận,Xã Mỹ Thuận,44
10251,Mỹ Đức,Xã Mỹ Đức,11
10252,Hiệp Bình,Phường Hiệp Bình,12
10253,Duy Xuyên,Xã Duy Xuyên,13
10254,Gia Viên,Phường Gia Viên,14
10255,Vĩnh Tường,Xã Vĩnh Tường,15
10256,A Lưới 5,Xã A Lưới 5,16
10257,Ba Chúc,Xã Ba Chúc,17
10258,Đông Cứu,Xã Đông Cứu,18
10259,Vĩnh Hậu,Xã Vĩnh Hậu,19
10260,Độc Lập,Xã Độc Lập,20
10261,Cư Pơng,Xã Cư Pơng,21
10262,Na Son,Xã Na Son,22
10263,Bình Lộc,Phường Bình Lộc,23
10264,Phong Hòa,Xã Phong Hòa,24
10265,Ia Le,Xã Ia Le,25
10266,Cẩm Lạc,Xã Cẩm Lạc,26
10267,Mễ Sở,Xã Mễ Sở,27
10268,Bắc Khánh Vĩnh,Xã Bắc Khánh Vĩnh,28
10270,Di Linh,Xã Di Linh,30
10271,Thống Nhất,Xã Thống Nhất,31
10272,Cảm Nhân,Xã Cảm Nhân,32
10273,Hưng Nguyên Nam,Xã Hưng Nguyên Nam,33
10274,Kim Sơn,Xã Kim Sơn,34
10275,Tân Lạc,Xã Tân Lạc,35
10276,Trà Bồng,Xã Trà Bồng,36
10277,Hoành Mô,Xã Hoành Mô,37
10278,Trường Phú,Xã Trường Phú,38
10279,Tà Xùa,Xã Tà Xùa,39
10280,Tân Lập,Xã Tân Lập,40
10281,Tràng Xá,Xã Tràng Xá,41
10282,Đông Tiến,Phường Đông Tiến,42
10283,Sơn Vĩ,Xã Sơn Vĩ,43
10284,Đông Thành,Phường Đông Thành,44
10507,Định Công,Phường Định Công,11
10508,Linh Xuân,Phường Linh Xuân,12
10509,Thu Bồn,Xã Thu Bồn,13
10510,Vĩnh Am,Xã Vĩnh Am,14
10511,Vĩnh Viễn,Xã Vĩnh Viễn,15
10513,Tri Tôn,Xã Tri Tôn,17
10514,Lương Tài,Xã Lương Tài,18
10515,Phước Long,Xã Phước Long,19
10516,Quảng Uyên,Xã Quảng Uyên,20
10517,Ea Khăl,Xã Ea Khăl,21
10518,Xa Dung,Xã Xa Dung,22
10519,Bảo Vinh,Phường Bảo Vinh,23
10520,Sa Đéc,Phường Sa Đéc,24
10521,Ia Hrú,Xã Ia Hrú,25
10522,Cẩm Trung,Xã Cẩm Trung,26
10523,Thái Bình,Phường Thái Bình,27
10524,Trung Khánh Vĩnh,Xã Trung Khánh Vĩnh,28
10526,Hòa Ninh,Xã Hòa Ninh,30
10527,Xuân Dương,Xã Xuân Dương,31
10528,Yên Thành,Xã Yên Thành,32
10529,Lam Thành,Xã Lam Thành,33
10530,Quang Thiện,Xã Quang Thiện,34
10531,Mường Bi,Xã Mường Bi,35
10532,Đông Trà Bồng,Xã Đông Trà Bồng,36
10533,Lục Hồn,Xã Lục Hồn,37
10534,Lệ Ninh,Xã Lệ Ninh,38
10535,Tạ Khoa,Xã Tạ Khoa,39
10536,Tân Biên,Xã Tân Biên,40
10537,Quyết Thắng,Phường Quyết Thắng,41
10538,Nguyệt Viên,Phường Nguyệt Viên,42
10539,Khâu Vai,Xã Khâu Vai,43
10540,Trà Vinh,Phường Trà Vinh,44
10763,Bất Bạt,Xã Bất Bạt,11
10764,Bình Trưng,Phường Bình Trưng,12
10765,Điện Bàn,Phường Điện Bàn,13
10766,Trường Tân,Xã Trường Tân,14
10767,Xà Phiên,Xã Xà Phiên,15
10769,Ô Lâm,Xã Ô Lâm,17
10770,Lâm Thao,Xã Lâm Thao,18
10771,Vĩnh Phước,Xã Vĩnh Phước,19
10772,Hạnh Phúc,Xã Hạnh Phúc,20
10773,Ea Drăng,Xã Ea Drăng,21
10774,Pu Nhi,Xã Pu Nhi,22
10775,Xuân Lập,Phường Xuân Lập,23
10776,Tân Dương,Xã Tân Dương,24
10777,An Khê,Phường An Khê,25
10778,Yên Hòa,Xã Yên Hòa,26
10779,Trần Lãm,Phường Trần Lãm,27
10780,Tây Khánh Vĩnh,Xã Tây Khánh Vĩnh,28
10782,Hòa Bắc,Xã Hòa Bắc,30
10783,Khuất Xá,Xã Khuất Xá,31
10784,Thác Bà,Xã Thác Bà,32
10785,Mường Xén,Xã Mường Xén,33
10786,Phát Diệm,Xã Phát Diệm,34
10787,Toàn Thắng,Xã Toàn Thắng,35
10788,Tây Trà,Xã Tây Trà,36
10789,Hải Sơn,Xã Hải Sơn,37
10790,Kim Ngân,Xã Kim Ngân,38
10791,Xím Vàng,Xã Xím Vàng,39
10792,Phước Vinh,Xã Phước Vinh,40
10793,Quan Triều,Phường Quan Triều,41
10794,Sầm Sơn,Phường Sầm Sơn,42
10795,Niêm Sơn,Xã Niêm Sơn,43
10796,Long Đức,Phường Long Đức,44
11019,Vật Lại,Xã Vật Lại,11
11020,An Khánh,Phường An Khánh,12
11021,Điện Bàn Đông,Phường Điện Bàn Đông,13
11022,Hồng An,Phường Hồng An,14
11023,Lương Tâm,Xã Lương Tâm,15
11025,Cô Tô,Xã Cô Tô,17
11026,Trung Chính,Xã Trung Chính,18
11027,Phong Hiệp,Xã Phong Hiệp,19
11028,Minh Khai,Xã Minh Khai,20
11029,Ea Wy,Xã Ea Wy,21
11030,Mường Luân,Xã Mường Luân,22
11031,Long Khánh,Phường Long Khánh,23
11032,Phú Hựu,Xã Phú Hựu,24
11033,An Bình,Phường An Bình,25
11034,Trần Phú,Phường Trần Phú,26
11035,Trần Hưng Đạo,Phường Trần Hưng Đạo,27
11036,Nam Khánh Vĩnh,Xã Nam Khánh Vĩnh,28
11038,Đinh Trang Thượng,Xã Đinh Trang Thượng,30
11039,Thái Bình,Xã Thái Bình,31
11040,Yên Bình,Xã Yên Bình,32
11041,Hữu Kiệm,Xã Hữu Kiệm,33
11042,Lai Thành,Xã Lai Thành,34
11043,Mường Hoa,Xã Mường Hoa,35
11044,Thanh Bồng,Xã Thanh Bồng,36
11045,Hải Ninh,Xã Hải Ninh,37
11046,Vĩnh Linh,Xã Vĩnh Linh,38
11047,Pắc Ngà,Xã Pắc Ngà,39
11048,Hòa Hội,Xã Hòa Hội,40
11049,Tân Cương,Xã Tân Cương,41
11050,Nam Sầm Sơn,Phường Nam Sầm Sơn,42
11051,Tát Ngà,Xã Tát Ngà,43
11052,Nguyệt Hóa,Phường Nguyệt Hóa,44
11275,Yên Bài,Xã Yên Bài,11
11276,Phú An,Phường Phú An,12
11277,An Thắng,Phường An Thắng,13
11278,An Phong,Phường An Phong,14
11279,Long Bình,Phường Long Bình,15
11281,Vĩnh Gia,Xã Vĩnh Gia,17
11282,Trung Kênh,Xã Trung Kênh,18
11283,Vĩnh Thanh,Xã Vĩnh Thanh,19
11284,Canh Tân,Xã Canh Tân,20
11285,Ea Hiao,Xã Ea Hiao,21
11286,Tìa Dình,Xã Tìa Dình,22
11287,Hàng Gòn,Phường Hàng Gòn,23
11288,Tân Nhuận Đông,Xã Tân Nhuận Đông,24
11289,Cửu An,Xã Cửu An,25
11290,Thạch Lạc,Xã Thạch Lạc,26
11291,Trà Lý,Phường Trà Lý,27
11292,Khánh Vĩnh,Xã Khánh Vĩnh,28
11294,Bảo Thuận,Xã Bảo Thuận,30
11295,Hữu Lũng,Xã Hữu Lũng,31
11296,Bảo Ái,Xã Bảo Ái,32
11297,Nậm Cắn,Xã Nậm Cắn,33
11298,Định Hóa,Xã Định Hóa,34
11299,Vân Sơn,Xã Vân Sơn,35
11300,Sơn Hạ,Xã Sơn Hạ,36
11301,Móng Cái 1,Phường Móng Cái 1,37
11302,Cửa Tùng,Xã Cửa Tùng,38
11303,Chiềng Sại,Xã Chiềng Sại,39
11304,Ninh Điền,Xã Ninh Điền,40
11305,Đại Phúc,Xã Đại Phúc,41
11306,Bỉm Sơn,Phường Bỉm Sơn,42
11307,Thắng Mố,Xã Thắng Mố,43
11308,Hòa Thuận,Phường Hòa Thuận,44
11531,Chương Mỹ,Phường Chương Mỹ,11
11532,Thuận Giao,Phường Thuận Giao,12
11533,Điện Bàn Bắc,Phường Điện Bàn Bắc,13
11534,Kim Thành,Xã Kim Thành,14
11535,Long Mỹ,Phường Long Mỹ,15
11537,An Châu,Xã An Châu,17
11538,Đồng Kỳ,Xã Đồng Kỳ,18
11539,Vĩnh Lợi,Xã Vĩnh Lợi,19
11540,Kim Đồng,Xã Kim Đồng,20
11541,Krông Năng,Xã Krông Năng,21
11542,Phình Giàng,Xã Phình Giàng,22
11543,Xuân Quế,Xã Xuân Quế,23
11544,Tân Phú Trung,Xã Tân Phú Trung,24
11545,Đak Pơ,Xã Đak Pơ,25
11546,Đồng Tiến,Xã Đồng Tiến,26
11547,Vũ Phúc,Phường Vũ Phúc,27
11548,Khánh Sơn,Xã Khánh Sơn,28
11550,Sơn Điền,Xã Sơn Điền,30
11551,Tuấn Sơn,Xã Tuấn Sơn,31
11552,Văn Phú,Phường Văn Phú,32
11553,Chiêu Lưu,Xã Chiêu Lưu,33
11554,Bình Minh,Xã Bình Minh,34
11555,Yên Thủy,Xã Yên Thủy,35
11556,Sơn Linh,Xã Sơn Linh,36
11557,Móng Cái 2,Phường Móng Cái 2,37
11558,Vĩnh Hoàng,Xã Vĩnh Hoàng,38
11559,Phù Yên,Xã Phù Yên,39
11560,Hảo Đước,Xã Hảo Đước,40
11561,Đại Từ,Xã Đại Từ,41
11562,Quang Trung,Phường Quang Trung,42
11563,Bạch Đích,Xã Bạch Đích,43
11564,Càng Long,Xã Càng Long,44
11787,Xuân Mai,Xã Xuân Mai,11
11788,Bình Hòa,Phường Bình Hòa,12
11789,Điện Bàn Tây,Xã Điện Bàn Tây,13
11790,Thiên Hương,Phường Thiên Hương,14
11791,Long Phú 1,Phường Long Phú 1,15
11793,Bình Hòa,Xã Bình Hòa,17
11794,Đại Sơn,Xã Đại Sơn,18
11795,Hưng Hội,Xã Hưng Hội,19
11796,Thạch An,Xã Thạch An,20
11797,Dliê Ya,Xã Dliê Ya,21
11799,Xuân Đường,Xã Xuân Đường,23
11800,Thanh Hưng,Xã Thanh Hưng,24
11801,Ya Hội,Xã Ya Hội,25
11802,Thạch Khê,Xã Thạch Khê,26
11803,Thái Thụy,Xã Thái Thụy,27
11804,Tây Khánh Sơn,Xã Tây Khánh Sơn,28
11806,Gia Hiệp,Xã Gia Hiệp,30
11807,Tân Thành,Xã Tân Thành,31
11808,Yên Bái,Phường Yên Bái,32
11809,Na Loi,Xã Na Loi,33
11810,Kim Đông,Xã Kim Đông,34
11811,Lạc Lương,Xã Lạc Lương,35
11812,Sơn Hà,Xã Sơn Hà,36
11813,Móng Cái 3,Phường Móng Cái 3,37
11814,Vĩnh Thủy,Xã Vĩnh Thủy,38
11815,Gia Phù,Xã Gia Phù,39
11816,Long Chữ,Xã Long Chữ,40
11817,Đức Lương,Xã Đức Lương,41
11818,Ngọc Sơn,Phường Ngọc Sơn,42
11819,Yên Minh,Xã Yên Minh,43
11820,An Trường,Xã An Trường,44
12043,Phú Nghĩa,Xã Phú Nghĩa,11
12044,Thủ Dầu Một,Phường Thủ Dầu Một,12
12045,Gò Nổi,Xã Gò Nổi,13
12046,Lưu Kiếm,Phường Lưu Kiếm,14
12047,Thạnh Xuân,Xã Thạnh Xuân,15
12049,Cần Đăng,Xã Cần Đăng,17
12050,Sơn Động,Xã Sơn Động,18
12051,Châu Thới,Xã Châu Thới,19
12052,Đông Khê,Xã Đông Khê,20
12053,Tam Giang,Xã Tam Giang,21
12055,Cẩm Mỹ,Xã Cẩm Mỹ,23
12056,An Hữu,Xã An Hữu,24
12057,Kbang,Xã Kbang,25
12058,Cẩm Bình,Xã Cẩm Bình,26
12059,Đông Thụy Anh,Xã Đông Thụy Anh,27
12060,Đông Khánh Sơn,Xã Đông Khánh Sơn,28
12062,Bảo Lâm 1,Xã Bảo Lâm 1,30
12063,Vân Nham,Xã Vân Nham,31
12064,Nam Cường,Phường Nam Cường,32
12065,Mường Típ,Xã Mường Típ,33
12066,Nam Định,Phường Nam Định,34
12067,Yên Trị,Xã Yên Trị,35
12068,Sơn Thủy,Xã Sơn Thủy,36
12069,Đầm Hà,Xã Đầm Hà,37
12070,Bến Quan,Xã Bến Quan,38
12071,Tường Hạ,Xã Tường Hạ,39
12072,Long Thuận,Xã Long Thuận,40
12073,Phú Thịnh,Xã Phú Thịnh,41
12074,Tân Dân,Phường Tân Dân,42
12075,Mậu Duệ,Xã Mậu Duệ,43
12076,Tân An,Xã Tân An,44
12299,Yên Xuân,Xã Yên Xuân,11
12300,Lái Thiêu,Phường Lái Thiêu,12
12301,Hội An,Phường Hội An,13
12302,Hòa Bình,Phường Hòa Bình,14
12303,Tân Hòa,Xã Tân Hòa,15
12305,Vĩnh Hanh,Xã Vĩnh Hanh,17
12306,Tây Yên Tử,Xã Tây Yên Tử,18
12307,An Xuyên,Phường An Xuyên,19
12308,Đức Long,Xã Đức Long,20
12309,Phú Xuân,Xã Phú Xuân,21
12311,Sông Ray,Xã Sông Ray,23
12312,Mỹ Lợi,Xã Mỹ Lợi,24
12313,Kông Bơ La,Xã Kông Bơ La,25
12314,Thạch Hà,Xã Thạch Hà,26
12315,Bắc Thụy Anh,Xã Bắc Thụy Anh,27
12316,Ninh Phước,Xã Ninh Phước,28
12318,Bảo Lâm 2,Xã Bảo Lâm 2,30
12319,Thiện Tân,Xã Thiện Tân,31
12320,Âu Lâu,Phường Âu Lâu,32
12321,Na Ngoi,Xã Na Ngoi,33
12322,Thiên Trường,Phường Thiên Trường,34
12323,Thịnh Minh,Xã Thịnh Minh,35
12324,Sơn Kỳ,Xã Sơn Kỳ,36
12325,Vân Đồn,Đặc Khu Vân Đồn,37
12326,Cồn Tiên,Xã Cồn Tiên,38
12327,Mường Cơi,Xã Mường Cơi,39
12328,Bến Cầu,Xã Bến Cầu,40
12329,La Bằng,Xã La Bằng,41
12330,Hải Lĩnh,Phường Hải Lĩnh,42
12331,Du Già,Xã Du Già,43
12332,Nhị Long,Xã Nhị Long,44
12555,Phúc Lợi,Phường Phúc Lợi,11
12556,An Phú,Phường An Phú,12
12557,Hội An Đông,Phường Hội An Đông,13
12558,Nam Triệu,Phường Nam Triệu,14
12559,Trường Long Tây,Xã Trường Long Tây,15
12561,Vĩnh An,Xã Vĩnh An,17
12562,Dương Hưu,Xã Dương Hưu,18
12563,Tân Thuận,Xã Tân Thuận,19
12564,Quang Hán,Xã Quang Hán,20
12565,Krông Pắc,Xã Krông Pắc,21
12567,Xuân Định,Xã Xuân Định,23
12568,Mỹ Đức Tây,Xã Mỹ Đức Tây,24
12569,Tơ Tung,Xã Tơ Tung,25
12570,Việt Xuyên,Xã Việt Xuyên,26
12571,Thụy Anh,Xã Thụy Anh,27
12572,Phước Hữu,Xã Phước Hữu,28
12574,Bảo Lâm 3,Xã Bảo Lâm 3,30
12575,Yên Bình,Xã Yên Bình,31
12576,Trấn Yên,Xã Trấn Yên,32
12577,Vạn An,Xã Vạn An,33
12578,Đông A,Phường Đông A,34
12579,Hòa Bình,Phường Hòa Bình,35
12580,Sơn Tây,Xã Sơn Tây,36
12581,Cô Tô,Đặc Khu Cô Tô,37
12582,Cửa Việt,Xã Cửa Việt,38
12583,Mường Bang,Xã Mường Bang,39
12584,Hưng Điền,Xã Hưng Điền,40
12585,Phú Lạc,Xã Phú Lạc,41
12586,Tĩnh Gia,Phường Tĩnh Gia,42
12587,Đường Thượng,Xã Đường Thượng,43
12588,Bình Phú,Xã Bình Phú,44
12811,Việt Hưng,Phường Việt Hưng,11
12812,Rạch Dừa,Phường Rạch Dừa,12
12813,Hội An Tây,Phường Hội An Tây,13
12814,Việt Khê,Xã Việt Khê,14
12815,Châu Thành,Xã Châu Thành,15
12817,Cù Lao Giêng,Xã Cù Lao Giêng,17
12818,Yên Định,Xã Yên Định,18
12819,Tân Tiến,Xã Tân Tiến,19
12820,Trà Lĩnh,Xã Trà Lĩnh,20
12821,Ea Knuếc,Xã Ea Knuếc,21
12823,Xuân Phú,Xã Xuân Phú,23
12824,Mỹ Thiện,Xã Mỹ Thiện,24
12825,Sơn Lang,Xã Sơn Lang,25
12826,Đông Kinh,Xã Đông Kinh,26
12827,Nam Thụy Anh,Xã Nam Thụy Anh,27
12828,Phước Hậu,Xã Phước Hậu,28
12830,Bảo Lâm 4,Xã Bảo Lâm 4,30
12831,Hữu Liên,Xã Hữu Liên,31
12832,Hưng Khánh,Xã Hưng Khánh,32
12833,Nam Đàn,Xã Nam Đàn,33
12834,Thành Nam,Phường Thành Nam,34
12835,Kỳ Sơn,Phường Kỳ Sơn,35
12836,Sơn Tây Thượng,Xã Sơn Tây Thượng,36
12837,Đông Triều,Phường Đông Triều,37
12838,Gio Linh,Xã Gio Linh,38
12839,Tân Phong,Xã Tân Phong,39
12840,Vĩnh Thạnh,Xã Vĩnh Thạnh,40
12841,An Khánh,Xã An Khánh,41
12842,Đào Duy Từ,Phường Đào Duy Từ,42
12843,Lùng Tám,Xã Lùng Tám,43
12844,Châu Thành,Xã Châu Thành,44
13067,Hòa Lạc,Xã Hòa Lạc,11
13068,Long Hòa,Xã Long Hòa,12
13069,Đại Lộc,Xã Đại Lộc,13
13070,Lê Ích Mộc,Phường Lê Ích Mộc,14
13071,Đông Phước,Xã Đông Phước,15
13073,Hội An,Xã Hội An,17
13074,An Lạc,Xã An Lạc,18
13075,Trần Phán,Xã Trần Phán,19
13076,Quang Trung,Xã Quang Trung,20
13077,Tân Tiến,Xã Tân Tiến,21
13079,Phú Trung,Xã Phú Trung,23
13080,Hậu Mỹ,Xã Hậu Mỹ,24
13081,Đak Rong,Xã Đak Rong,25
13082,Thạch Xuân,Xã Thạch Xuân,26
13083,Bắc Thái Ninh,Xã Bắc Thái Ninh,27
13084,Thuận Nam,Xã Thuận Nam,28
13086,Bảo Lâm 5,Xã Bảo Lâm 5,30
13087,Cai Kinh,Xã Cai Kinh,31
13088,Lương Thịnh,Xã Lương Thịnh,32
13089,Đại Huệ,Xã Đại Huệ,33
13090,Trường Thi,Phường Trường Thi,34
13091,Tân Hòa,Phường Tân Hòa,35
13092,Sơn Tây Hạ,Xã Sơn Tây Hạ,36
13093,Uông Bí,Phường Uông Bí,37
13094,Bến Hải,Xã Bến Hải,38
13095,Kim Bon,Xã Kim Bon,39
13096,Tân Hưng,Xã Tân Hưng,40
13097,Quân Chu,Xã Quân Chu,41
13098,Trúc Lâm,Phường Trúc Lâm,42
13099,Cán Tỷ,Xã Cán Tỷ,43
13100,Song Lộc,Xã Song Lộc,44
13323,Thanh Oai,Xã Thanh Oai,11
13324,Minh Thạnh,Xã Minh Thạnh,12
13325,Hà Nha,Xã Hà Nha,13
13326,An Phú,Xã An Phú,14
13327,Phú Hữu,Xã Phú Hữu,15
13329,Long Điền,Xã Long Điền,17
13330,Vân Sơn,Xã Vân Sơn,18
13331,Thanh Tùng,Xã Thanh Tùng,19
